Crime Description,Latitude,Longitude,Hour
FIREARM OFFENSE,28.876924944975073,77.35992395994482,3
KIDNAPPING,28.47249126659857,77.3059284273856,7
ASSAULT,28.660943576925316,77.38850347654963,11
PUBLIC INTOXICATION,28.498489912659494,77.44827713609259,8
VEHICLE - STOLEN,28.438180901736303,77.2596525297827,16
FIREARM OFFENSE,28.501154309421047,77.01764199970886,3
SEXUAL ASSAULT,28.427387053695217,77.35469791029003,21
HOMICIDE,28.46969869156049,77.49230125103621,14
BURGLARY,28.64674207888161,77.12902647798597,7
ILLEGAL POSSESSION,28.725907760528784,77.23173278273055,22
PUBLIC INTOXICATION,28.44366990753589,77.18063720052564,11
KIDNAPPING,28.620509311952134,77.19523374711493,9
ILLEGAL POSSESSION,28.690623511426676,77.36069999693768,0
COUNTERFEITING,28.51711283810553,77.18920219487802,23
TRAFFIC VIOLATION,28.586039205758013,77.47054206272936,20
BURGLARY,28.435917434866802,77.39482922688178,4
HOMICIDE,28.510065540116546,77.01382351254385,22
ARSON,28.63337646295947,77.40927444101686,19
VEHICLE - STOLEN,28.89522108946266,77.38642871121932,10
ARSON,28.898132531469564,77.25824686419061,22
SHOPLIFTING,28.88981084056214,77.24840869837321,13
PUBLIC INTOXICATION,28.611543193150162,77.41776345173348,16
KIDNAPPING,28.44034018920733,77.21239264458151,4
PUBLIC INTOXICATION,28.561786718624667,77.07973117164664,2
DOMESTIC VIOLENCE,28.518857187685487,77.15644941642452,12
VEHICLE - STOLEN,28.407063287454925,77.13260120167874,7
DRUG OFFENSE,28.447616805144186,77.34052951482572,23
HOMICIDE,28.62659596752453,77.08943667502042,2
VANDALISM,28.569831231902146,77.32238621821641,18
EXTORTION,28.49017686081724,77.23298347363188,14
VEHICLE - STOLEN,28.75804998532937,77.4198304647059,21
CYBERCRIME,28.578557797948307,77.24249937160873,23
FIREARM OFFENSE,28.825933927873272,77.46490196728469,20
CYBERCRIME,28.520488580131556,77.4502345639428,8
SEXUAL ASSAULT,28.669196745043312,77.09264378955201,16
BURGLARY,28.49206960857459,77.34308317617594,3
ROBBERY,28.64765030819292,77.1073123745604,11
SHOPLIFTING,28.47623325448919,77.41165215311523,6
FIREARM OFFENSE,28.48078931218576,77.31786157726829,6
FRAUD,28.706111688521005,77.14705884714083,13
VEHICLE - STOLEN,28.531893021087882,77.12456181419175,3
HOMICIDE,28.486183613282122,77.21478882752271,13
FRAUD,28.864884125067537,77.40036148573057,9
VEHICLE - STOLEN,28.421501625370023,77.39808080451972,5
HOMICIDE,28.682574056347942,77.01668811277747,13
ILLEGAL POSSESSION,28.674131920916633,77.15114360773545,18
FIREARM OFFENSE,28.525304437201527,77.21142548173486,14
FRAUD,28.62638587255641,77.29279100672213,2
ASSAULT,28.443868891541317,77.07476350440734,13
ROBBERY,28.760635072961943,77.16764151026446,14
TRAFFIC VIOLATION,28.51084857418841,77.44279851028398,16
CYBERCRIME,28.496692679913277,77.23827375670683,10
DOMESTIC VIOLENCE,28.55743923913875,77.37207161302172,2
IDENTITY THEFT,28.85118496013157,77.24238925324816,3
EXTORTION,28.79823332414177,77.23249128820024,7
VANDALISM,28.873446145566877,77.31096276254175,15
FRAUD,28.725981173016542,77.12968225609481,17
VEHICLE - STOLEN,28.731460755516043,77.12490104965312,16
HOMICIDE,28.64001549971311,77.49467692744581,7
DOMESTIC VIOLENCE,28.852593161683487,77.43449600465961,10
DRUG OFFENSE,28.655438574635163,77.36887744822482,1
ILLEGAL POSSESSION,28.577530035397512,77.06857226952776,19
ILLEGAL POSSESSION,28.72018750495883,77.01511235559238,8
DRUG OFFENSE,28.67306974670048,77.08770625209854,12
FIREARM OFFENSE,28.462009907654945,77.46886548225376,10
ASSAULT,28.596362706956214,77.4081448851245,6
KIDNAPPING,28.55666270554724,77.2615380062443,4
BURGLARY,28.823416887505566,77.4843902956842,22
ASSAULT,28.589421278486554,77.07329105145115,2
ARSON,28.810777616319445,77.27957522000303,22
ROBBERY,28.621194796950473,77.09161106319935,2
SHOPLIFTING,28.776750281722805,77.15321430240215,2
PUBLIC INTOXICATION,28.467640964255594,77.47006750948161,21
VANDALISM,28.86232510982923,77.43413925827434,22
COUNTERFEITING,28.640279945399456,77.0508993928153,21
VEHICLE - STOLEN,28.529899122813152,77.12477190278047,18
IDENTITY THEFT,28.520744803182403,77.29725373479103,11
HOMICIDE,28.532538644287484,77.03067639367042,2
BURGLARY,28.583362086458983,77.27504232367572,14
CYBERCRIME,28.758759766337807,77.292245717897,12
HOMICIDE,28.874801521450394,77.14548359066524,17
EXTORTION,28.734518715061814,77.14656149006257,0
ROBBERY,28.67358313547205,77.11453963438504,1
FRAUD,28.624298904008565,77.46783818509802,14
ILLEGAL POSSESSION,28.814097233518808,77.19443557034954,20
IDENTITY THEFT,28.824828601223032,77.29263453155694,22
SHOPLIFTING,28.546518837216407,77.15078728712676,13
COUNTERFEITING,28.876710124326713,77.35133200220746,8
DOMESTIC VIOLENCE,28.59755768160319,77.05072063552932,11
DRUG OFFENSE,28.800039034595763,77.03582077154734,12
FRAUD,28.883409939041115,77.37214188029094,14
PUBLIC INTOXICATION,28.751829050427805,77.36333397915767,5
COUNTERFEITING,28.480775363225597,77.13250066807034,9
IDENTITY THEFT,28.693068477586962,77.17752335636234,12
TRAFFIC VIOLATION,28.459388561547787,77.47863025066641,20
PUBLIC INTOXICATION,28.794571019934462,77.05216514749766,19
ILLEGAL POSSESSION,28.54065758693694,77.09157353327333,18
IDENTITY THEFT,28.74760741153001,77.21501918248661,5
IDENTITY THEFT,28.855044837065098,77.14104945302776,9
CYBERCRIME,28.490504925335085,77.3245042743161,13
EXTORTION,28.596428919300582,77.34530086147335,23
EXTORTION,28.723559394036783,77.26319404194504,8
ARSON,28.609829296404747,77.30559865070138,22
FIREARM OFFENSE,28.487409470812356,77.21671041601017,17
VANDALISM,28.4145358070844,77.38019362686258,15
TRAFFIC VIOLATION,28.60329907185098,77.02104924892313,16
COUNTERFEITING,28.72460451329096,77.15644566832795,19
DOMESTIC VIOLENCE,28.686992104076243,77.34221502069745,16
BURGLARY,28.47812061988032,77.1648225539377,16
KIDNAPPING,28.625346721933692,77.03926764022148,9
ILLEGAL POSSESSION,28.584735523090625,77.17250671423339,10
SHOPLIFTING,28.537101201146697,77.35574738589433,14
FIREARM OFFENSE,28.764635621930193,77.06099243262666,20
SEXUAL ASSAULT,28.554826015013592,77.36231568210583,15
FIREARM OFFENSE,28.670070976166514,77.38772785817879,23
CYBERCRIME,28.861611767634805,77.31765037221135,16
DRUG OFFENSE,28.66963799112679,77.12211702427908,9
ARSON,28.70851145508028,77.40264767859753,13
SEXUAL ASSAULT,28.436622993083773,77.10722125088924,14
KIDNAPPING,28.489067071870867,77.45291047608568,20
CYBERCRIME,28.450475599649057,77.35332284957104,6
IDENTITY THEFT,28.782406474177918,77.02735996332353,5
KIDNAPPING,28.81796054045842,77.39964355933083,4
KIDNAPPING,28.493227646597287,77.25321677017996,1
ROBBERY,28.509635875461544,77.22632444815653,16
DRUG OFFENSE,28.56160364474639,77.21025559634924,23
IDENTITY THEFT,28.695538808476915,77.30331503322046,14
DRUG OFFENSE,28.71089809690001,77.36228925039148,1
KIDNAPPING,28.743376979270728,77.44798830786227,8
DOMESTIC VIOLENCE,28.85259637810673,77.13647240647362,21
ROBBERY,28.547520070248268,77.31538813645521,1
COUNTERFEITING,28.729379494603386,77.34317130573406,14
ILLEGAL POSSESSION,28.679861422888845,77.33739856989345,10
FRAUD,28.55291862020628,77.24650032389148,22
EXTORTION,28.853707593296836,77.19551127410185,12
COUNTERFEITING,28.447741705979606,77.38118940853354,13
ROBBERY,28.756000513416023,77.1500049020204,17
VANDALISM,28.7639368565113,77.10402658119912,19
FRAUD,28.85766326384498,77.27291459688006,12
SHOPLIFTING,28.659290296175676,77.13380542883108,17
CYBERCRIME,28.56081116910962,77.01661658138227,19
VEHICLE - STOLEN,28.81387033493001,77.02578787169115,12
DOMESTIC VIOLENCE,28.785405140916193,77.34750526319344,17
ROBBERY,28.650157807209734,77.48657292299603,8
ROBBERY,28.783928687816903,77.22734419181303,8
KIDNAPPING,28.53393780103863,77.07353056279237,0
VEHICLE - STOLEN,28.694753165201732,77.40904160526468,16
FRAUD,28.832591727393936,77.13071794848686,6
IDENTITY THEFT,28.558992252308254,77.49781323080194,19
FIREARM OFFENSE,28.64177499121537,77.28163208291353,22
FRAUD,28.875522427086445,77.11631627428005,21
SHOPLIFTING,28.799105920985866,77.24800238476217,6
EXTORTION,28.843519510165276,77.16769063591482,15
VANDALISM,28.592623530445223,77.38973599231348,18
SHOPLIFTING,28.89825262981728,77.05290794290403,12
SEXUAL ASSAULT,28.476282802341906,77.42850135851627,12
BURGLARY,28.659385291608153,77.38366844713207,10
FIREARM OFFENSE,28.639636691148123,77.43068190195075,7
SHOPLIFTING,28.799216095400066,77.44749687302084,13
IDENTITY THEFT,28.854308886257506,77.11488891147154,23
VANDALISM,28.76556968845403,77.26050290361431,5
DRUG OFFENSE,28.71340811806515,77.42496111008319,1
EXTORTION,28.613714595424252,77.18869398605806,1
PUBLIC INTOXICATION,28.655162958537865,77.03020378839781,13
SHOPLIFTING,28.65465015661241,77.14581717826925,6
TRAFFIC VIOLATION,28.410184236842188,77.12096015573741,11
ROBBERY,28.651522902413838,77.43503130934455,22
IDENTITY THEFT,28.827985400087062,77.23192317470458,1
PUBLIC INTOXICATION,28.754637005571123,77.34177211872316,4
ROBBERY,28.7978543110625,77.48105957484579,5
TRAFFIC VIOLATION,28.59524249488426,77.14959392619261,10
EXTORTION,28.66448661845648,77.3805997787637,16
FIREARM OFFENSE,28.416741784498548,77.01138206075936,4
ARSON,28.591498971084672,77.05205808765577,2
COUNTERFEITING,28.63720802244632,77.08093254500164,2
KIDNAPPING,28.52760444979954,77.15620916843625,19
ILLEGAL POSSESSION,28.415620489495325,77.20149360756469,0
IDENTITY THEFT,28.745204054389475,77.23850794536612,15
VEHICLE - STOLEN,28.61754387542442,77.1226656731417,13
ILLEGAL POSSESSION,28.607839096556116,77.03310765980507,2
HOMICIDE,28.524993377014255,77.33876154592012,13
HOMICIDE,28.668915199499008,77.01183067676713,6
ASSAULT,28.619013390635363,77.40473531742936,12
TRAFFIC VIOLATION,28.636992236514544,77.46457741257561,3
FIREARM OFFENSE,28.69043567421819,77.35518445682982,16
FIREARM OFFENSE,28.403162323619867,77.29798025863741,19
SHOPLIFTING,28.85384795176921,77.32850926466432,0
FRAUD,28.43554369847254,77.3261110233088,12
ROBBERY,28.625462373657996,77.46585256803326,15
SEXUAL ASSAULT,28.503686437619688,77.48215293559699,0
VEHICLE - STOLEN,28.661891184684936,77.2133558209541,17
VEHICLE - STOLEN,28.540115054398566,77.30853958807421,13
VANDALISM,28.8300032490313,77.40140352686709,7
CYBERCRIME,28.59817991698121,77.00051907858607,11
PUBLIC INTOXICATION,28.71937777788422,77.26350795841385,16
PUBLIC INTOXICATION,28.524439864073937,77.32643816990885,15
EXTORTION,28.40970307524701,77.35860272486879,18
PUBLIC INTOXICATION,28.602077267806635,77.18439470469814,0
BURGLARY,28.668243244779145,77.14782221030579,18
ILLEGAL POSSESSION,28.629773575630875,77.09107128328395,0
CYBERCRIME,28.88100718190943,77.27890777452635,15
HOMICIDE,28.753419586923012,77.45965171612606,8
KIDNAPPING,28.897834900312695,77.44798907536203,1
HOMICIDE,28.547530045156986,77.17998296357885,16
IDENTITY THEFT,28.79452663980357,77.12892756996911,13
TRAFFIC VIOLATION,28.677779233773304,77.39439691133539,15
TRAFFIC VIOLATION,28.70588017722425,77.3624900091221,9
ROBBERY,28.892926600221163,77.25266991556875,6
CYBERCRIME,28.726993599875556,77.19451512976943,14
IDENTITY THEFT,28.849408446168457,77.06189895187259,5
IDENTITY THEFT,28.762875117359624,77.39256929454612,19
IDENTITY THEFT,28.463693060862372,77.30873222179085,16
CYBERCRIME,28.749711855161156,77.188440839869,23
SEXUAL ASSAULT,28.64215779434274,77.4593939880334,0
ARSON,28.85939899649117,77.32983635320593,14
KIDNAPPING,28.803417223595225,77.46461943342187,13
COUNTERFEITING,28.452067343803613,77.23720623016982,20
ILLEGAL POSSESSION,28.466957821826778,77.22730891203196,10
BURGLARY,28.4348055008993,77.46861964515703,22
VEHICLE - STOLEN,28.646622437372308,77.47989571412177,5
TRAFFIC VIOLATION,28.440385879603674,77.48038365943944,20
IDENTITY THEFT,28.761839168287345,77.40944869695372,12
ASSAULT,28.676179290725216,77.23120307241217,22
DRUG OFFENSE,28.81794250877657,77.10514964713452,5
HOMICIDE,28.539897894335656,77.19172044063892,6
DRUG OFFENSE,28.659570392080568,77.4691487457589,13
SHOPLIFTING,28.45873984295527,77.18177714754015,13
KIDNAPPING,28.84230500132514,77.37835871341177,3
ILLEGAL POSSESSION,28.48750248114492,77.46150217554555,15
KIDNAPPING,28.451181125675202,77.48519608144072,9
COUNTERFEITING,28.502525299261592,77.47383707343768,3
DRUG OFFENSE,28.803115744361488,77.27752879886114,12
EXTORTION,28.45290726384234,77.24594003732544,16
SHOPLIFTING,28.707213747419082,77.49382025438399,0
DRUG OFFENSE,28.773090650307562,77.10908960229015,22
SEXUAL ASSAULT,28.775540580241433,77.09376513084239,14
KIDNAPPING,28.495030443304064,77.48159114887292,6
BURGLARY,28.430811999188805,77.34459741091209,18
HOMICIDE,28.624403191886106,77.26815200489908,20
IDENTITY THEFT,28.501242672622272,77.06602489642066,22
HOMICIDE,28.749635404506968,77.25662012450816,18
VANDALISM,28.57834639982771,77.47211057676078,4
FIREARM OFFENSE,28.624676970516564,77.30144566167434,3
IDENTITY THEFT,28.456742466550853,77.20231431121977,5
ILLEGAL POSSESSION,28.683775143274094,77.27555150073256,21
ILLEGAL POSSESSION,28.49276209481595,77.44307254350889,7
ROBBERY,28.73949283045747,77.45642433056766,7
COUNTERFEITING,28.435584411273947,77.20004408282645,21
PUBLIC INTOXICATION,28.88794729614066,77.30403050121716,4
PUBLIC INTOXICATION,28.742263489292906,77.13960130634142,9
BURGLARY,28.490864783905963,77.22554264807924,7
FIREARM OFFENSE,28.407047322730925,77.10994131839158,7
ASSAULT,28.567231446102607,77.2657361309328,14
CYBERCRIME,28.4764066320261,77.28912006748233,17
HOMICIDE,28.509205666559772,77.16891836806539,6
ROBBERY,28.836375129218943,77.13605915031933,0
SEXUAL ASSAULT,28.701602330025423,77.07551280331573,15
VANDALISM,28.488228826514447,77.06977183310308,13
FRAUD,28.678329700343724,77.35573055785706,15
SEXUAL ASSAULT,28.527890326712495,77.11081900178635,10
HOMICIDE,28.888100432179044,77.05898851055328,18
ILLEGAL POSSESSION,28.416378615131848,77.49943584488214,14
ASSAULT,28.766159211083906,77.12995825094453,18
EXTORTION,28.78649851309571,77.44802415771407,17
KIDNAPPING,28.433581381978847,77.30459297687595,11
ILLEGAL POSSESSION,28.485934682115673,77.3575350834034,7
BURGLARY,28.592153329551977,77.28045945574982,13
CYBERCRIME,28.83407741326453,77.09040559752998,15
BURGLARY,28.668499969209247,77.4235257857263,13
VEHICLE - STOLEN,28.727653425003645,77.4139863832434,12
BURGLARY,28.79150641772842,77.17484273267513,8
COUNTERFEITING,28.814061394168757,77.38192534820573,3
KIDNAPPING,28.638142271541838,77.27152012917222,10
TRAFFIC VIOLATION,28.65439656938674,77.45452457028003,21
IDENTITY THEFT,28.75900292854389,77.40141218565198,17
KIDNAPPING,28.531671179367812,77.02049788490102,18
ASSAULT,28.82724486818276,77.43963798609563,17
ROBBERY,28.41039341223792,77.48428320898924,22
ROBBERY,28.49788580110486,77.37107810131255,5
FRAUD,28.80009997151825,77.05995676542354,17
FIREARM OFFENSE,28.570129105946336,77.40368794491856,1
BURGLARY,28.47491641634615,77.3237445213118,5
DOMESTIC VIOLENCE,28.4933773778557,77.16941315876099,0
COUNTERFEITING,28.665378200968032,77.44201527559633,10
PUBLIC INTOXICATION,28.823090764672493,77.28278334422659,3
HOMICIDE,28.435325357885553,77.4264639655097,9
IDENTITY THEFT,28.415240454562323,77.33505687429212,3
VEHICLE - STOLEN,28.63258406791842,77.14425805185246,0
DOMESTIC VIOLENCE,28.878093707526816,77.48750934793051,11
DOMESTIC VIOLENCE,28.539504901707062,77.28550277396978,9
PUBLIC INTOXICATION,28.87958526953352,77.25837762091322,10
KIDNAPPING,28.843840588295,77.20175481412663,8
CYBERCRIME,28.541567538193753,77.06817210153885,9
COUNTERFEITING,28.80847403212807,77.34310644001808,0
FRAUD,28.742933651284407,77.21539959900291,11
HOMICIDE,28.655911194452376,77.46730625517782,20
PUBLIC INTOXICATION,28.611458071521437,77.48254858430946,3
FRAUD,28.807751377962727,77.38382042767498,3
HOMICIDE,28.79653971634751,77.12124738185126,18
KIDNAPPING,28.77846816797128,77.35798984040198,12
HOMICIDE,28.899127975607648,77.01021087548253,6
CYBERCRIME,28.63925623047069,77.41320025140419,18
DOMESTIC VIOLENCE,28.803461488909957,77.24680928354526,7
COUNTERFEITING,28.83123918349174,77.4683698249426,14
IDENTITY THEFT,28.50580129072684,77.18888002066298,13
DRUG OFFENSE,28.42103322102653,77.13158680224193,4
BURGLARY,28.60237420109429,77.49752816937801,18
ARSON,28.828368342218386,77.26533893575603,14
ROBBERY,28.544551640597255,77.43159127120522,5
TRAFFIC VIOLATION,28.75000507703371,77.4555285820105,18
FRAUD,28.40367406953213,77.2592343563907,14
CYBERCRIME,28.577682216160117,77.22785696275959,20
DOMESTIC VIOLENCE,28.707758347379073,77.27644297738618,19
HOMICIDE,28.46487859503617,77.4238697514407,7
PUBLIC INTOXICATION,28.848303456073715,77.4823301158004,22
VANDALISM,28.47813698855854,77.16416105468485,0
DRUG OFFENSE,28.854896772501995,77.36931519105993,8
ASSAULT,28.508194654341487,77.14268723864498,14
PUBLIC INTOXICATION,28.89713933695792,77.30547652066575,12
ILLEGAL POSSESSION,28.702374356647795,77.40239479410914,5
DOMESTIC VIOLENCE,28.442172447219153,77.44324316233065,4
ROBBERY,28.432638617239327,77.22435809213962,18
ILLEGAL POSSESSION,28.43746084812973,77.18487784128294,21
HOMICIDE,28.694946373645475,77.12672580600544,16
COUNTERFEITING,28.80478960116369,77.0667085852091,12
PUBLIC INTOXICATION,28.601481370885253,77.18245878432184,18
KIDNAPPING,28.62241787964093,77.43598890237392,5
FRAUD,28.694643851832314,77.20940475810532,23
ILLEGAL POSSESSION,28.666520302393177,77.15864658290562,2
FIREARM OFFENSE,28.744030866550634,77.36956612229321,14
ARSON,28.635892860081512,77.10779223581297,8
CYBERCRIME,28.756930342532034,77.12814340124385,21
FIREARM OFFENSE,28.898655371273314,77.46795432416916,5
PUBLIC INTOXICATION,28.57514892112438,77.04079484630861,15
ILLEGAL POSSESSION,28.406107731457674,77.20731559012171,3
ROBBERY,28.462812522775828,77.2883755961974,4
DOMESTIC VIOLENCE,28.676757092493474,77.1151303578073,9
BURGLARY,28.572128893572323,77.14050624211735,19
COUNTERFEITING,28.869991296852493,77.11092268237434,6
CYBERCRIME,28.71372304505369,77.17259278603032,16
SEXUAL ASSAULT,28.660177592982734,77.44925287753922,13
COUNTERFEITING,28.799019750636006,77.21579367328583,23
FRAUD,28.529294935524547,77.20891450826171,7
HOMICIDE,28.809869270141178,77.1932904400872,5
SHOPLIFTING,28.401530552432046,77.48205786346878,21
ILLEGAL POSSESSION,28.709838681067858,77.0586497181099,7
DRUG OFFENSE,28.86737857552289,77.43593771046969,5
EXTORTION,28.793929976016933,77.16358053386399,19
PUBLIC INTOXICATION,28.82681709607368,77.47825579585268,19
SEXUAL ASSAULT,28.59847734758575,77.15761362312183,1
FRAUD,28.81211947305006,77.04143718162815,20
HOMICIDE,28.67541583251513,77.26002094217625,15
SHOPLIFTING,28.7092701182516,77.11393278965495,6
FRAUD,28.4294576696679,77.37649490773669,12
ARSON,28.500775848587196,77.32865280916398,5
SHOPLIFTING,28.675482207756776,77.34323457896119,4
ILLEGAL POSSESSION,28.429400528911746,77.09674474430531,3
HOMICIDE,28.770723403293854,77.35431513244257,3
SEXUAL ASSAULT,28.82002850426095,77.15566551349016,13
BURGLARY,28.860181180647402,77.49933701403003,19
CYBERCRIME,28.450884229589903,77.365883831537,11
BURGLARY,28.8698601240114,77.29520575370425,0
SHOPLIFTING,28.433810003814646,77.43355888960778,10
DRUG OFFENSE,28.637028107963907,77.29465584985971,17
CYBERCRIME,28.820125510313904,77.27637493338777,20
ASSAULT,28.435155569282227,77.11865780140269,17
HOMICIDE,28.40911553649449,77.33905599766271,8
TRAFFIC VIOLATION,28.412473859353323,77.18732221412473,15
IDENTITY THEFT,28.655635119718017,77.02154131390607,1
SEXUAL ASSAULT,28.80579837229833,77.40803089818498,9
EXTORTION,28.463713335536298,77.02593658332437,12
